year,stateabbr,statedesc,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,data_value_footnote_symbol,data_value_footnote,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,locationid,categoryid,measureid,datavaluetypeid,short_question_text,geolocation
2022,CA,California,San Benito,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,5.9,,,5.2,6.6,67579,50683,6069,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-121.074673078268 36.605429011687)
2022,GA,Georgia,Dodge,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,4.0,,,3.7,4.3,19802,16058,13091,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-83.1684910656793 32.1719787064164)
2022,AL,Alabama,Walker,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Age-adjusted prevalence,43.6,,,37.2,50.3,64339,49952,1127,RISKBEH,SLEEP,AgeAdjPrv,Short Sleep Duration,POINT (-87.2978092396997 33.8031253577516)
2022,AK,Alaska,Anchorage,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,19.5,,,17.0,21.9,287145,219637,2020,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-149.112545841578 61.150482370682)
2022,GA,Georgia,Glascock,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,13.7,,,11.8,15.5,2939,2317,13125,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-82.6106278747624 33.229733246093)
2022,CA,California,Shasta,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,18.6,,,15.2,22.3,180930,142098,6089,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-122.040246599392 40.763787981335)
2022,GA,Georgia,Habersham,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,27.7,,,26.9,28.4,47475,37031,13137,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-83.530457749718 34.6306391700714)
2022,AR,Arkansas,Carroll,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,5.0,,,4.5,5.4,28742,22522,5015,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-93.5382990189827 36.340959511681)
2022,AL,Alabama,Calhoun,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,6.1,,,5.6,6.7,115788,91336,1015,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-85.8257674379293 33.7714931264898)
2022,GA,Georgia,Jenkins,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,9.1,,,8.1,10.2,8689,6975,13165,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-81.9635075987097 32.7925148438943)
2022,GA,Georgia,Johnson,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,5.0,,,4.6,5.5,9242,7602,13167,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-82.6605256658153 32.7014019647725)
2022,GA,Georgia,Jones,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,32.4,,,30.7,34.2,28472,22035,13169,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-83.5605812656916 33.0247296211187)
2022,GA,Georgia,Lanier,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,41.2,,,33.2,49.7,10171,7781,13173,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-83.0633238324948 31.0385537150678)
2022,IA,Iowa,Louisa,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,45.0,,,41.0,50.4,10677,8391,19115,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-91.259564555602 41.2184586340229)
2022,AR,Arkansas,Lonoke,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,71.6,,,63.6,78.7,75225,56799,5085,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-91.8886806209445 34.7543403081242)
2022,GA,Georgia,McDuffie,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,31.4,,,30.8,32.0,21713,16338,13189,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-82.4820889613078 33.4833148939309)
2022,GA,Georgia,Macon,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,30.0,,,26.6,33.7,11765,9604,13193,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-84.0428596914371 32.357909985862)
2022,GA,Georgia,Macon,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,6.0,,,5.5,6.5,11765,9604,13193,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-84.0428596914371 32.357909985862)
2022,GA,Georgia,Madison,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.7,,,4.3,5.1,31473,24184,13195,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-83.208839298552 34.1279893403343)
2022,GA,Georgia,Montgomery,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,29.1,,,25.6,32.7,8655,6914,13209,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-82.5347852959324 32.1731129445246)
2022,AZ,Arizona,Pima,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,3.9,,,3.6,4.3,1057597,850216,4019,DISABLT,SELFCARE,CrdPrv,Self-care Disability,POINT (-111.790179841763 32.0975237350697)
2022,AL,Alabama,Cullman,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,15.7,,,12.6,19.1,90665,70581,1043,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-86.8674617693469 34.1321232297422)
2022,AR,Arkansas,Cross,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,71.5,,,62.6,79.2,16601,12703,5037,PREVENT,MAMMOUSE,CrdPrv,Mammography,POINT (-90.7714945147511 35.2958747021642)
2022,GA,Georgia,Pike,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.6,,,3.3,4.0,19990,15296,13231,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-84.3889530379761 33.0926631241019)
2022,AZ,Arizona,Pima,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,6.1,,,5.6,6.7,1057597,850216,4019,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-111.790179841763 32.0975237350697)
2022,CA,California,Mono,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,6.3,,,5.6,7.0,12978,10782,6051,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-118.887441843869 37.9391655989695)
2022,CA,California,Siskiyou,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,6.0,,,5.5,6.6,43660,34974,6093,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-122.5405492735 41.5927246019871)
2022,GA,Georgia,Taliaferro,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,6.6,,,6.0,7.1,1600,1305,13265,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-82.8790113876123 33.565904432115)
2022,GA,Georgia,Tattnall,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,4.4,,,4.0,4.7,24064,19171,13267,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-82.0580042364248 32.0458230000891)
2022,GA,Georgia,Terrell,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,6.6,,,6.1,7.2,8754,6837,13273,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-84.4366722312933 31.7770572781924)
2022,AZ,Arizona,Yavapai,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,14.5,,,13.0,16.0,246191,208516,4025,DISABLT,COGNITION,CrdPrv,Cognitive Disability,POINT (-112.553640853115 34.5996977529402)
2022,AZ,Arizona,Graham,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,15.5,,,13.8,17.3,38779,28375,4009,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-109.887402691851 32.9327553402921)
2022,AZ,Arizona,Gila,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,12.1,,,10.9,13.4,53922,43714,4007,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-110.812096582079 33.7999645115514)
2022,GA,Georgia,Worth,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,34.5,,,34.2,34.7,20424,15976,13321,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-83.8509955457944 31.5513177333571)
2022,HI,Hawaii,Kalawao,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,5.9,,,5.3,6.6,82,80,15005,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-156.947592784882 21.1733760693813)
2022,ID,Idaho,Bannock,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,25.5,,,22.1,29.0,89517,67138,16005,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-112.224464654126 42.6685980174801)
2021,AR,Arkansas,White,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,41.2,,,37.0,45.2,77755,59836,5145,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,POINT (-91.7454779964398 35.2560865177608)
2022,ID,Idaho,Butte,BRFSS,Health Outcomes,Obesity among adults,%,Age-adjusted prevalence,35.7,,,28.0,43.8,2684,2082,16023,HLTHOUT,OBESITY,AgeAdjPrv,Obesity,POINT (-113.172240946054 43.7230523109228)
2022,CA,California,Glenn,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,33.6,,,26.9,41.2,28339,20780,6021,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-122.392432829407 39.5983868407646)
2022,AR,Arkansas,Saline,BRFSS,Disability,Mobility disability among adults,%,Age-adjusted prevalence,12.9,,,11.4,14.6,127357,98378,5125,DISABLT,MOBILITY,AgeAdjPrv,Mobility Disability,POINT (-92.6765172938046 34.6466455813868)
2022,AK,Alaska,Hoonah-Angoon,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Age-adjusted prevalence,67.2,,,58.1,75.5,2287,1905,2105,PREVENT,MAMMOUSE,AgeAdjPrv,Mammography,POINT (-135.641352469501 58.2866674624936)
2022,ID,Idaho,Kootenai,BRFSS,Disability,Any disability among adults,%,Crude prevalence,31.1,,,28.0,34.4,183578,142953,16055,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-116.701842750137 47.6743233510996)
2022,ID,Idaho,Latah,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,19.1,,,15.8,22.6,40978,33228,16057,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-116.711700829425 46.8155705621497)
2022,ID,Idaho,Lincoln,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,25.7,,,25.1,26.2,5329,3948,16063,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-114.138461485006 43.0023295316481)
2022,CA,California,Alpine,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,8.8,,,7.6,10.2,1190,998,6003,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-119.820667930537 38.5974751291386)
2022,AK,Alaska,Bristol Bay,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,7.2,,,6.5,8.1,865,680,2060,HLTHOUT,COPD,CrdPrv,COPD,POINT (-156.700132487576 58.7440261738219)
2022,AR,Arkansas,Lincoln,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,17.3,,,13.9,20.9,12916,10898,5079,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-91.7344327594591 33.9569870088292)
2022,IL,Illinois,Champaign,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,32.5,,,26.0,39.6,206542,167887,17019,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-88.199247034004 40.1399616455591)
2022,IL,Illinois,Christian,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,30.0,,,29.3,30.7,33436,27126,17021,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-89.277110575745 39.5457095688036)
2022,IL,Illinois,Coles,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,23.8,,,20.2,27.8,46334,37967,17029,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-88.2217255465441 39.5203156135234)
2022,IL,Illinois,De Witt,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.0,,,18.4,26.3,15310,12099,17039,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-88.9040275161832 40.1744958647013)
2022,IL,Illinois,Hancock,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,21.0,,,17.5,24.6,17244,13566,17067,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-91.1647865817632 40.4036625382212)
2022,AL,Alabama,Pike,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Age-adjusted prevalence,13.7,,,12.0,15.6,33014,26725,1109,HLTHOUT,DIABETES,AgeAdjPrv,Diabetes,POINT (-85.9407627085231 31.8027535253528)
2022,IL,Illinois,Menard,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,18.7,,,15.1,22.6,12121,9553,17129,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-89.8015814259198 40.027433354681)
2022,IL,Illinois,Monroe,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,10.2,,,8.6,11.9,35033,27461,17133,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-90.1775126381944 38.2783868217588)
2022,AL,Alabama,Calhoun,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.5,,,12.6,16.5,115788,91336,1015,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-85.8257674379293 33.7714931264898)
2022,IL,Illinois,Randolph,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.2,,,3.8,4.6,30068,24114,17157,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-89.8251663296485 38.0521875484111)
2021,AR,Arkansas,Woodruff,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,84.0,,,81.4,86.5,6049,4743,5147,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,POINT (-91.2431471012526 35.1863222444477)
2022,IL,Illinois,St. Clair,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.7,,,3.4,4.0,252671,194767,17163,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-89.9283596665861 38.4702567969275)
2022,IL,Illinois,Saline,BRFSS,Disability,Any disability among adults,%,Crude prevalence,34.1,,,29.5,38.7,23087,18462,17165,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-88.5408109499033 37.7531642187375)
2022,IL,Illinois,Scott,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,2.8,,,2.6,3.0,4790,3802,17171,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-90.4741891291469 39.6439884364877)
2022,IL,Illinois,Vermilion,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,40.4,,,32.0,49.3,72337,55584,17183,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-87.7328335258318 40.1834823112361)
2022,IN,Indiana,Benton,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.7,,,4.2,5.1,8719,6609,18007,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-87.3107747843354 40.6063412111328)
2022,AL,Alabama,Coffee,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,33.2,,,31.7,34.7,54805,41812,1031,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-85.9880914738148 31.4024803007311)
2022,IN,Indiana,Brown,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,35.0,,,33.0,37.0,15570,13001,18013,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-86.2276164308305 39.1964287361074)
2022,CA,California,Los Angeles,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,20.2,,,18.3,22.2,9721138,7737357,6037,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-118.224550062411 34.321384729882)
2022,AZ,Arizona,Navajo,BRFSS,Health Outcomes,Cancer (non-skin) or melanoma among adults,%,Age-adjusted prevalence,7.0,,,6.4,7.7,108650,81314,4017,HLTHOUT,CANCER,AgeAdjPrv,Cancer (non-skin) or Melanoma,POINT (-110.321421073074 35.3997521187229)
2022,IN,Indiana,Elkhart,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,27.9,,,26.1,29.6,206890,151178,18039,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-85.8587533733708 41.5974196705107)
2022,AL,Alabama,Choctaw,BRFSS,Health-Related Social Needs,Feeling socially isolated among adults,%,Age-adjusted prevalence,37.2,,,31.9,42.7,12439,9977,1023,SOCLNEED,ISOLATION,AgeAdjPrv,Social Isolation,POINT (-88.2631706219377 32.0198224293383)
2022,AR,Arkansas,Chicot,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,12.3,,,11.0,13.5,9873,7738,5017,HLTHOUT,COPD,CrdPrv,COPD,POINT (-91.2933505574654 33.2667470395332)
2022,IN,Indiana,LaGrange,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,5.9,,,5.4,6.5,40866,28019,18087,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-85.4265637705832 41.6425933289659)
2022,AR,Arkansas,Pike,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,6.4,,,5.9,7.0,10179,7920,5109,DISABLT,VISION,CrdPrv,Vision Disability,POINT (-93.6567760728936 34.1639175444477)
2022,IN,Indiana,LaPorte,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,3.4,,,3.1,3.7,111675,88184,18091,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-86.7401420264398 41.5460206478626)
2022,IN,Indiana,Lawrence,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.4,,,4.1,4.9,45222,35682,18093,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-86.4831953393558 38.8410413548548)
2022,AR,Arkansas,Sebastian,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,37.7,,,32.2,43.4,129059,98606,5131,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,POINT (-94.2747115384126 35.1994487114465)
2022,AL,Alabama,Coosa,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,12.8,,,10.3,15.6,10166,8479,1037,RISKBEH,BINGE,CrdPrv,Binge Drinking,POINT (-86.2475655062285 32.9362201904239)
2022,IN,Indiana,Rush,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,32.1,,,30.7,33.4,16673,12977,18139,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-85.4657626743102 39.6200897065716)
2022,IN,Indiana,Spencer,BRFSS,Disability,Any disability among adults,%,Crude prevalence,29.8,,,25.7,34.0,19967,15666,18147,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-87.0078072940662 38.014215806549)
2022,AL,Alabama,Talladega,BRFSS,Disability,Any disability among adults,%,Crude prevalence,37.9,,,33.5,42.5,80704,64258,1121,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-86.1654714346314 33.3800641404691)
2022,AL,Alabama,Covington,BRFSS,Health Outcomes,Arthritis among adults,%,Age-adjusted prevalence,30.7,,,27.1,34.5,37602,29340,1039,HLTHOUT,ARTHRITIS,AgeAdjPrv,Arthritis,POINT (-86.451444907521 31.2486200676573)
2022,AL,Alabama,Lawrence,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,79.0,,,75.1,82.6,33214,26022,1079,PREVENT,CHECKUP,CrdPrv,Annual Checkup,POINT (-87.3108851040374 34.5216735395968)
2022,AZ,Arizona,Graham,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,3.5,,,3.3,3.9,38779,28375,4009,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-109.887402691851 32.9327553402921)
2022,IA,Iowa,Buena Vista,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,22.1,,,20.9,23.2,20600,15168,19021,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-95.1507914429993 42.7354705889811)
2022,AK,Alaska,Copper River,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Age-adjusted prevalence,20.9,,,17.0,25.1,2589,1955,2066,RISKBEH,BINGE,AgeAdjPrv,Binge Drinking,POINT (-143.967989524598 61.8833837156363)
2022,AL,Alabama,Perry,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.5,,,19.0,26.6,8035,6354,1105,HLTHOUT,DEPRESSION,CrdPrv,Depression,POINT (-87.2942727229619 32.6384797740624)
2022,IA,Iowa,Clay,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.7,,,10.2,13.4,16475,12760,19041,HLTHOUT,DIABETES,CrdPrv,Diabetes,POINT (-95.1511161069588 43.0825667543454)
2022,IA,Iowa,Delaware,BRFSS,Health Outcomes,Arthritis among adults,%,Crude prevalence,29.0,,,28.1,29.9,17568,13516,19055,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis,POINT (-91.3670993505697 42.471259321315)
2022,IA,Iowa,Fremont,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,6.7,,,6.0,7.5,6464,5043,19071,HLTHOUT,COPD,CrdPrv,COPD,POINT (-95.6047023421803 40.7455695629106)
2022,IA,Iowa,Fremont,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,35.9,,,28.3,43.6,6464,5043,19071,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-95.6047023421803 40.7455695629106)
2022,IA,Iowa,Iowa,BRFSS,Health Outcomes,Depression among adults,%,Age-adjusted prevalence,18.5,,,15.5,21.8,16475,12646,19095,HLTHOUT,DEPRESSION,AgeAdjPrv,Depression,POINT (-92.0651878097029 41.6862406700397)
2022,IA,Iowa,Jefferson,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.6,,,4.1,5.0,15698,13101,19101,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-91.9487990147713 41.0318442951922)
2022,IA,Iowa,Lucas,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.9,,,4.4,5.4,8689,6675,19117,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-93.3278006376647 41.0294821577346)
2022,AR,Arkansas,Jackson,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,22.1,,,19.9,24.4,16624,13317,5067,DISABLT,MOBILITY,CrdPrv,Mobility Disability,POINT (-91.2146324874827 35.5993609746175)
2022,IA,Iowa,Marshall,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,3.8,,,3.5,4.2,39879,29770,19127,HLTHOUT,STROKE,CrdPrv,Stroke,POINT (-92.998918907373 42.0358562892841)
2022,AL,Alabama,Pike,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,6.7,,,5.9,7.5,33014,26725,1109,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-85.9407627085231 31.8027535253528)
2022,AL,Alabama,Greene,BRFSS,Disability,Hearing disability among adults,%,Age-adjusted prevalence,6.9,,,6.1,7.7,7422,5801,1063,DISABLT,HEARING,AgeAdjPrv,Hearing Disability,POINT (-87.9519483428688 32.8530437219041)
2022,IA,Iowa,Muscatine,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,7.9,,,7.0,8.9,42377,32259,19139,DISABLT,HEARING,CrdPrv,Hearing Disability,POINT (-91.112774938867 41.4838849011589)
2022,IA,Iowa,O'Brien,BRFSS,Health Outcomes,Stroke among adults,%,Age-adjusted prevalence,3.3,,,3.0,3.6,14060,10690,19141,HLTHOUT,STROKE,AgeAdjPrv,Stroke,POINT (-95.6249570490171 43.0836626065609)
2022,IA,Iowa,Osceola,BRFSS,Disability,Any disability among adults,%,Crude prevalence,30.3,,,26.6,34.4,6036,4655,19143,DISABLT,DISABILITY,CrdPrv,Any Disability,POINT (-95.6239316219737 43.3786794224727)
2022,IA,Iowa,Osceola,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,39.3,,,31.6,47.2,6036,4655,19143,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-95.6239316219737 43.3786794224727)
2022,IA,Iowa,Page,BRFSS,Disability,Any disability among adults,%,Age-adjusted prevalence,28.6,,,24.5,32.7,15143,12516,19145,DISABLT,DISABILITY,AgeAdjPrv,Any Disability,POINT (-95.1500518279201 40.7391588094589)
2022,IA,Iowa,Ringgold,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,41.0,,,33.0,49.3,4670,3579,19159,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-94.2438634221954 40.7351451515306)
2022,IA,Iowa,Shelby,BRFSS,Health Outcomes,Obesity among adults,%,Crude prevalence,34.9,,,27.7,42.7,11645,9029,19165,HLTHOUT,OBESITY,CrdPrv,Obesity,POINT (-95.310088943124 41.6851018395571)
2022,AK,Alaska,North Slope,BRFSS,Disability,Vision disability among adults,%,Age-adjusted prevalence,6.0,,,5.5,6.6,10805,8035,2185,DISABLT,VISION,AgeAdjPrv,Vision Disability,POINT (-153.47938789872 69.3135617388991)
